date,気象観測地ID,日照時間,日照時間（平年）,全天日射量,全天日射量（平年）,平均風速,最大風速,最大風速風向,最大瞬間風速,最大瞬間風速（風向）,最多風向,平均雲量,平均雲量（平年）,天気（日中）,天気（夜）,平均現地気圧,降雪量,降雪量（平年）,最深積雪,最深積雪（平年）
2014-08-04,w000011,3.4,6.4,,,3.4,8.4,西南西,16.4,南西,西南西,,,,,1001.1,,,,
2014-08-05,w000011,11.3,6.5,,,3.9,9.4,西南西,19.2,西南西,西南西,,,,,1000.3,,,,
2014-08-06,w000011,11.7,6.5,,,3.4,7.6,西南西,16.9,西南西,西南西,,,,,999.4,,,,
2014-08-07,w000011,8.3,6.4,,,2.5,5.4,西,10.5,西,西,,,,,999.9,,,,
2014-08-08,w000011,2.1,6.4,,,1.3,3.4,南南西,5.8,南南西,南南西,,,,,1001.5,,,,
2014-08-09,w000011,0.0,6.4,,,2.5,9.7,北北東,14.2,北北東,北北東,,,,,1002.9,,,,
2014-08-10,w000011,0.1,6.3,,,2.1,5.3,南,12.9,南南東,南南西,,,,,994.3,,,,
2014-08-11,w000011,7.9,6.3,,,4.3,9.7,西南西,17.0,西,西南西,,,,,991.6,,,,
2014-08-12,w000011,0.2,6.2,,,2.2,5.4,西南西,9.8,西,西南西,,,,,997.5,,,,
2014-08-13,w000011,2.6,6.2,,,1.4,3.7,南西,6.3,南南西,北北東,,,,,1002.3,,,,
2014-08-14,w000011,1.7,6.2,,,1.2,3.6,南西,6.4,南西,南南東,,,,,1003.7,,,,
2014-08-15,w000011,8.0,6.1,,,3.4,7.7,西南西,15.3,南西,西南西,,,,,1001.4,,,,
2014-08-16,w000011,9.0,6.1,,,3.0,6.2,西南西,12.2,南南西,西南西,,,,,1001.9,,,,
2014-08-17,w000011,10.8,6.1,,,1.8,5.0,西南西,9.0,西南西,北北東,,,,,1005.7,,,,
2014-08-18,w000011,10.5,6.1,,,2.9,9.4,西南西,18.8,南西,南西,,,,,1007.2,,,,
2014-08-19,w000011,8.8,6.2,,,3.2,7.3,西南西,14.2,西北西,西,,,,,1006.3,,,,
2014-08-20,w000011,11.6,6.2,,,3.5,8.1,西,18.2,西,西,,,,,1005.3,,,,
2014-08-21,w000011,10.4,6.2,,,2.4,5.2,西,9.6,北西,南西,,,,,1004.7,,,,
2014-08-22,w000011,9.7,6.2,,,3.6,9.9,西南西,15.7,西南西,西,,,,,1004.1,,,,
2014-08-23,w000011,1.8,6.2,,,3.2,7.9,西南西,14.0,西南西,西南西,,,,,1003.9,,,,
2014-08-24,w000011,2.4,6.2,,,2.2,5.0,西南西,9.3,西南西,西南西,,,,,1003.4,,,,
2014-08-25,w000011,0.1,6.2,,,1.4,3.8,西南西,6.5,西,南西,,,,,1002.6,,,,
2014-08-26,w000011,1.1,6.2,,,1.9,8.1,北北東,11.8,北北東,北北東,,,,,1001.1,,,,
2014-08-27,w000011,0.0,6.2,,,4.3,9.8,北北東,14.0,北北東,北北東,,,,,1006.4,,,,
2014-08-28,w000011,0.0,6.1,,,2.0,5.2,北北東,9.5,北,北北東,,,,,1007.2,,,,
2014-08-29,w000011,0.0,6.1,,,1.8,6.1,北北東,8.8,北北東,北北東,,,,,1007.5,,,,
2014-08-30,w000011,1.8,6.0,,,2.8,8.4,北北東,11.1,北北東,北北東,,,,,1005.8,,,,
2014-08-31,w000011,1.9,5.9,,,1.5,4.7,北北東,7.5,北北東,北北東,,,,,1006.3,,,,
2014-09-01,w000011,0.0,5.8,,,4.8,9.6,北北東,12.8,北,北北東,,,,,1006.4,,,,
2014-09-02,w000011,10.9,5.7,,,1.1,3.5,北,5.8,北,南,,,,,1006.3,,,,
2014-09-03,w000011,10.4,5.6,,,1.6,5.5,北北東,7.4,北,北北東,,,,,1007.9,,,,
2014-09-04,w000011,4.6,5.4,,,1.1,3.5,北北東,4.8,北北東,南南西,,,,,1006.2,,,,
2014-09-05,w000011,3.4,5.3,,,2.2,5.8,西南西,10.0,西南西,西南西,,,,,1004.6,,,,
2014-09-06,w000011,9.3,5.1,,,1.3,3.2,南南東,4.7,南東,南南西,,,,,1003.9,,,,
2014-09-07,w000011,0.0,5.0,,,2.0,11.3,北北東,16.6,北北東,南,,,,,1000.9,,,,
2014-09-08,w000011,0.0,4.9,,,1.6,8.4,北北東,12.1,北北東,南,,,,,999.1,,,,
2014-09-09,w000011,5.1,4.7,,,4.4,12.8,北北東,17.4,北北東,北北東,,,,,997.5,,,,
2014-09-10,w000011,2.0,4.6,,,1.2,2.8,北北東,4.7,南西,南南西,,,,,1002.3,,,,
2014-09-11,w000011,3.1,4.5,,,1.7,8.0,北北東,15.2,北北東,南南東,,,,,1002.4,,,,
2014-09-12,w000011,9.2,4.4,,,1.2,2.4,東北東,4.4,南南東,南,,,,,1002.8,,,,
2014-09-13,w000011,8.6,4.3,,,1.3,6.6,北北東,9.8,北北東,北北東,,,,,1003.1,,,,
2014-09-14,w000011,9.6,4.2,,,1.1,3.4,北北東,6.3,北,北東,,,,,1005.1,,,,
2014-09-15,w000011,2.8,4.1,,,1.2,4.4,西南西,7.5,西南西,南南西,,,,,1005.8,,,,
2014-09-16,w000011,8.9,4.1,,,2.2,4.4,西南西,8.1,西南西,西南西,,,,,1003.7,,,,
2014-09-17,w000011,1.0,4.0,,,2.9,6.6,北北東,9.9,北北東,北北東,,,,,1005.3,,,,
2014-09-18,w000011,2.9,4.0,,,2.6,7.9,北北東,11.8,北,北北東,,,,,1004.0,,,,
2014-09-19,w000011,0.4,4.0,,,1.1,2.7,南,4.1,北北東,南,,,,,1005.0,,,,
2014-09-20,w000011,0.0,3.9,,,3.2,6.2,北北東,10.2,北,北北東,,,,,1005.9,,,,
2014-09-21,w000011,9.9,3.9,,,1.3,4.2,北北東,6.6,北北東,南南西,,,,,1008.8,,,,
2014-09-22,w000011,8.8,3.9,,,1.5,4.4,北北東,6.9,北,南,,,,,1009.4,,,,
2014-09-23,w000011,9.6,3.9,,,1.5,7.5,北北東,10.8,北北東,北北東,,,,,1013.0,,,,
2014-09-24,w000011,2.2,3.8,,,1.2,3.0,北北東,4.5,南南東,南南西,,,,,1008.9,,,,
2014-09-25,w000011,4.0,3.8,,,1.7,4.8,南南東,12.2,西,南南西,,,,,997.3,,,,
2014-09-26,w000011,6.7,3.8,,,2.6,6.0,北,14.1,北,北北東,,,,,1006.4,,,,
2014-09-27,w000011,7.1,3.7,,,8.4,12.8,北北東,19.3,北北東,北北東,,,,,1011.0,,,,
2014-09-28,w000011,9.1,3.7,,,4.6,11.6,北北東,17.7,北,北北東,,,,,1003.5,,,,
2014-09-29,w000011,10.4,3.7,,,1.4,3.7,北北東,6.9,北北東,南南西,,,,,1001.2,,,,
2014-09-30,w000011,7.8,3.7,,,1.2,3.6,北北東,5.4,北北東,北北東,,,,,1004.6,,,,
2014-10-01,w000011,0.0,3.7,,,3.3,7.7,北北東,11.4,北,北北東,,,,,1008.7,,,,
2014-10-02,w000011,0.0,3.7,,,1.3,3.5,西南西,6.5,西南西,北北東,,,,,1006.5,,,,
2014-10-03,w000011,9.3,3.7,,,2.6,6.1,西南西,12.0,南南西,南西,,,,,999.3,,,,
2014-10-04,w000011,1.4,3.7,,,1.6,6.5,北北東,8.4,北北東,北北東,,,,,1005.1,,,,
2014-10-05,w000011,0.0,3.7,,,7.8,12.1,北北東,17.4,北北東,北北東,,,,,1009.1,,,,
2014-10-06,w000011,5.1,3.8,,,5.1,14.7,西,29.2,西,北北東,,,,,989.8,,,,
2014-10-07,w000011,0.0,3.8,,,2.1,7.6,北北東,11.0,北,西南西,,,,,1009.0,,,,
2014-10-08,w000011,4.5,3.9,,,1.4,5.5,北北東,7.6,北北東,北北東,,,,,1013.9,,,,
2014-10-09,w000011,0.3,3.9,,,1.2,3.9,北北東,6.7,北北東,南南西,,,,,1014.7,,,,
2014-10-10,w000011,6.0,4.0,,,1.3,4.0,南南東,5.3,東南東,南南西,,,,,1012.2,,,,
2014-10-11,w000011,2.4,4.0,,,2.2,7.7,北北東,10.8,北北東,北北東,,,,,1014.5,,,,
2014-10-12,w000011,2.0,4.1,,,2.3,7.2,北北東,12.3,北,北北東,,,,,1016.0,,,,
2014-10-13,w000011,0.0,4.2,,,2.5,9.3,北北東,14.2,南東,北北東,,,,,1001.0,,,,
2014-10-14,w000011,7.8,4.2,,,2.4,7.4,西南西,14.3,西南西,南西,,,,,989.8,,,,
2014-10-15,w000011,0.0,4.3,,,3.9,9.6,北北東,13.8,北北東,北北東,,,,,1008.9,,,,
2014-10-16,w000011,8.4,4.3,,,1.5,3.5,西南西,6.5,西南西,南,,,,,1008.2,,,,
2014-10-17,w000011,9.3,4.4,,,1.6,6.7,西南西,11.0,西南西,南南西,,,,,1008.6,,,,
2014-10-18,w000011,7.4,4.4,,,1.1,3.9,北北東,6.2,北北東,南南西,,,,,1015.3,,,,
2014-10-19,w000011,9.2,4.4,,,1.1,3.3,北,5.7,北,南南西,,,,,1019.0,,,,
2014-10-20,w000011,2.2,4.4,,,0.8,2.4,北北東,6.9,西,南南西,,,,,1015.9,,,,
2014-10-21,w000011,1.5,4.4,,,1.8,5.7,西南西,10.1,西,西南西,,,,,1008.8,,,,
2014-10-22,w000011,0.0,4.4,,,5.5,10.7,北北東,15.4,北北東,北北東,,,,,1004.4,,,,
2014-10-23,w000011,0.0,4.4,,,6.6,11.9,北北東,16.3,北北東,北北東,,,,,1010.1,,,,
2014-10-24,w000011,5.4,4.4,,,1.2,4.6,北北東,7.0,北北東,南南西,,,,,1013.7,,,,
2014-10-25,w000011,5.3,4.5,,,1.0,2.5,北東,3.9,北北東,南南西,,,,,1015.1,,,,
2014-10-26,w000011,3.5,4.5,,,1.3,3.8,南南西,7.0,南,南西,,,,,1011.5,,,,
2014-10-27,w000011,2.0,4.5,,,2.2,8.5,西南西,14.0,西南西,西南西,,,,,1003.2,,,,
2014-10-28,w000011,6.7,4.5,,,1.1,4.5,北北東,6.7,北北東,南,,,,,1010.0,,,,
2014-10-29,w000011,8.7,4.5,,,1.3,3.5,南西,6.7,西南西,南南西,,,,,1015.7,,,,
2014-10-30,w000011,4.7,4.5,,,0.9,2.5,北北東,4.1,北北東,南,,,,,1018.9,,,,
2014-10-31,w000011,0.0,4.5,,,1.0,2.6,南西,4.5,南西,南南西,,,,,1015.8,,,,
2014-11-01,w000011,0.0,4.5,,,1.1,3.5,北北東,5.8,北,北北東,,,,,1008.9,,,,
2014-11-02,w000011,2.6,4.5,,,4.8,10.7,西南西,19.2,西南西,西南西,,,,,996.8,,,,
2014-11-03,w000011,6.3,4.4,,,3.5,11.1,西南西,18.4,西南西,西南西,,,,,997.3,,,,
2014-11-04,w000011,7.8,4.4,,,1.3,6.5,北北東,9.2,北北東,南西,,,,,1010.9,,,,
2014-11-05,w000011,0.0,4.4,,,7.5,10.5,北北東,14.5,北北東,北北東,,,,,1013.7,,,,
2014-11-06,w000011,0.6,4.4,,,2.4,8.1,北北東,11.8,北,北北東,,,,,1006.1,,,,
2014-11-07,w000011,1.8,4.4,,,1.4,5.4,北,8.4,北北東,南南東,,,,,1009.9,,,,
2014-11-08,w000011,2.0,4.4,,,2.6,6.5,北北東,9.1,北北東,北北東,,,,,1018.5,,,,
2014-11-09,w000011,0.1,4.4,,,1.0,3.0,東,5.1,東,南南西,,,,,1013.0,,,,
2014-11-10,w000011,8.0,4.3,,,1.4,5.6,北北東,8.5,北,北北東,,,,,1008.2,,,,
2014-11-11,w000011,0.2,4.3,,,4.6,9.2,北北東,12.8,北北東,北北東,,,,,1007.2,,,,
2014-11-12,w000011,2.6,4.3,,,3.7,11.3,西南西,19.2,南西,西南西,,,,,998.2,,,,
2014-11-13,w000011,8.1,4.3,,,8.2,11.5,西南西,21.5,西,西南西,,,,,998.5,,,,
2014-11-14,w000011,8.0,4.3,,,3.7,9.4,西南西,16.1,南西,西南西,,,,,1007.0,,,,
2014-11-15,w000011,8.0,4.3,,,2.8,9.0,西南西,15.2,西南西,西南西,,,,,1011.5,,,,
2014-11-16,w000011,3.3,4.3,,,1.2,3.3,西南西,6.3,西南西,南南西,,,,,1015.2,,,,
2014-11-17,w000011,1.9,4.3,,,2.7,8.2,西南西,13.8,南西,西南西,,,,,1010.0,,,,
2014-11-18,w000011,5.9,4.3,,,1.9,8.2,西南西,13.1,西南西,西南西,,,,,1008.7,,,,
2014-11-19,w000011,6.4,4.3,,,1.4,6.1,北,9.9,北北東,南,,,,,1014.9,,,,
2014-11-20,w000011,0.0,4.3,,,1.8,5.8,北北東,9.7,北北東,北北東,,,,,1017.6,,,,
2014-11-21,w000011,7.2,4.3,,,1.2,4.7,北北東,7.7,北,南南西,,,,,1017.9,,,,
2014-11-22,w000011,7.8,4.3,,,1.1,2.5,南東,4.3,西南西,南南西,,,,,1014.7,,,,
2014-11-23,w000011,7.8,4.3,,,1.2,4.2,北北東,6.7,東,南,,,,,1013.7,,,,
2014-11-24,w000011,6.3,4.3,,,0.9,3.1,北北東,4.9,北北東,南南西,,,,,1012.7,,,,
2014-11-25,w000011,0.0,4.3,,,4.1,11.5,北北東,15.8,北北東,北北東,,,,,1006.5,,,,
2014-11-26,w000011,0.0,4.4,,,4.2,9.1,北北東,14.4,北北東,北北東,,,,,1004.9,,,,
2014-11-27,w000011,7.3,4.4,,,1.1,5.5,北,8.9,北北東,南,,,,,1012.1,,,,
2014-11-28,w000011,0.4,4.4,,,1.3,5.2,西南西,9.6,西,南南西,,,,,1015.6,,,,
2014-11-29,w000011,0.1,4.4,,,2.6,7.1,西南西,12.2,西南西,西南西,,,,,1005.8,,,,
2014-11-30,w000011,5.5,4.4,,,1.2,4.1,北北東,6.5,北北東,南南西,,,,,1007.8,,,,
2014-12-01,w000011,0.6,4.4,,,4.4,13.5,西南西,21.0,西南西,西南西,,,,,991.4,,,,
2014-12-02,w000011,7.5,4.5,,,10.9,14.9,西南西,24.9,西南西,西南西,,,,,996.5,,,,
2014-12-03,w000011,7.5,4.5,,,11.3,14.3,西南西,24.0,西南西,西南西,,,,,1005.9,,,,
2014-12-04,w000011,0.0,4.5,,,6.0,13.4,西南西,22.4,西,西南西,,,,,1002.2,,,,
2014-12-05,w000011,7.4,4.5,,,7.0,11.0,西南西,17.1,西南西,西南西,,,,,997.5,,,,
2014-12-06,w000011,5.4,4.5,,,4.7,10.3,西南西,16.8,西南西,西南西,,,,,1000.2,,,,
2014-12-07,w000011,4.6,4.5,,,2.6,8.6,西南西,14.0,西南西,北北東,,,,,1010.7,,,,
2014-12-08,w000011,6.8,4.5,,,1.2,4.6,北北東,6.9,北,南南西,,,,,1015.6,,,,
2014-12-09,w000011,7.4,4.5,,,1.1,3.1,北,6.8,北北東,南南西,,,,,1015.1,,,,
2014-12-10,w000011,2.9,4.5,,,1.3,4.3,南西,8.1,南西,南,,,,,1018.2,,,,
2014-12-11,w000011,0.6,4.6,,,3.3,10.8,西南西,17.8,西南西,南南西,,,,,1003.2,,,,
2014-12-12,w000011,0.7,4.6,,,2.4,8.9,西南西,14.8,西南西,西南西,,,,,1002.0,,,,
2014-12-13,w000011,7.4,4.6,,,7.8,10.7,西南西,19.6,西南西,西南西,,,,,1002.4,,,,
2014-12-14,w000011,7.3,4.7,,,6.8,10.7,西南西,17.2,西南西,西南西,,,,,1007.8,,,,
2014-12-15,w000011,5.5,4.7,,,2.8,7.3,北北東,10.8,北北東,北北東,,,,,1015.1,,,,
2014-12-16,w000011,0.0,4.7,,,3.4,13.4,西南西,24.3,南西,北北東,,,,,1000.2,,,,
2014-12-17,w000011,7.3,4.8,,,8.5,12.1,西南西,22.5,西南西,西南西,,,,,993.5,,,,
2014-12-18,w000011,7.4,4.8,,,4.1,9.2,西南西,14.5,南西,西南西,,,,,1006.6,,,,
2014-12-19,w000011,7.4,4.9,,,1.6,4.4,南西,7.9,南西,南南西,,,,,1020.7,,,,
2014-12-20,w000011,0.0,4.9,,,2.1,6.6,南西,11.1,西南西,南南西,,,,,1008.0,,,,
2014-12-21,w000011,5.8,4.9,,,4.5,10.2,西南西,15.7,西南西,西南西,,,,,1000.3,,,,
2014-12-22,w000011,7.4,5.0,,,7.5,11.3,西南西,17.5,南西,西南西,,,,,1002.5,,,,
2014-12-23,w000011,5.4,5.0,,,2.5,11.4,西南西,17.8,西南西,西南西,,,,,1011.1,,,,
2014-12-24,w000011,6.6,5.0,,,4.1,11.1,西南西,17.8,西南西,西南西,,,,,1007.5,,,,
2014-12-25,w000011,2.9,5.0,,,3.3,9.5,西南西,16.5,西南西,西南西,,,,,1004.0,,,,
2014-12-26,w000011,6.1,5.0,,,1.1,3.9,北北東,6.7,北北東,南南西,,,,,1009.8,,,,
2014-12-27,w000011,7.1,5.0,,,1.3,6.5,北北東,9.7,北,南,,,,,1016.8,,,,
2014-12-28,w000011,7.2,5.0,,,1.4,6.1,西南西,10.3,西南西,南,,,,,1013.8,,,,
2014-12-29,w000011,0.0,5.0,,,1.8,6.2,北北東,8.7,北北東,南南西,,,,,999.8,,,,
2014-12-30,w000011,7.4,5.0,,,5.1,11.2,西南西,18.0,西南西,西南西,,,,,999.7,,,,
2014-12-31,w000011,7.4,5.0,,,3.7,9.2,西南西,13.5,西南西,西南西,,,,,998.2,,,,
2015-01-01,w000011,5.6,4.9,,,6.2,11.7,北北東,17.6,西南西,西南西,,,,,994.8,,,,
2015-01-02,w000011,6.5,4.9,,,5.3,11.8,西南西,17.3,西南西,西南西,,,,,1001.7,,,,
2015-01-03,w000011,7.4,4.9,,,1.7,5.9,西南西,9.8,西南西,南南西,,,,,1006.5,,,,
2015-01-04,w000011,6.4,4.9,,,2.0,5.0,西,8.7,西南西,西南西,,,,,1004.9,,,,
2015-01-05,w000011,7.5,4.8,,,1.5,3.4,南西,5.5,東,南南西,,,,,1009.2,,,,
2015-01-06,w000011,0.3,4.8,,,4.0,11.6,西南西,17.1,西南西,西南西,,,,,995.7,,,,
2015-01-07,w000011,2.9,4.8,,,1.7,8.6,西南西,13.7,南西,北,,,,,994.6,,,,
2015-01-08,w000011,7.5,4.8,,,1.8,4.4,西,9.2,南西,西南西,,,,,1000.6,,,,
2015-01-09,w000011,7.5,4.7,,,1.3,4.3,西南西,6.8,西南西,南南西,,,,,1002.7,,,,
2015-01-10,w000011,7.3,4.7,,,2.8,9.0,西南西,13.0,西南西,西南西,,,,,1003.3,,,,
2015-01-11,w000011,7.5,4.7,,,5.4,10.6,西南西,17.8,西南西,西南西,,,,,1003.8,,,,
2015-01-12,w000011,7.6,4.6,,,2.5,8.1,西南西,10.3,西南西,西南西,,,,,1010.6,,,,
2015-01-13,w000011,7.6,4.6,,,1.2,2.8,東北東,5.1,北,南南西,,,,,1019.2,,,,
2015-01-14,w000011,3.9,4.5,,,1.8,4.4,西南西,7.1,西南西,西南西,,,,,1018.3,,,,
2015-01-15,w000011,0.0,4.5,,,2.8,8.5,北北東,13.7,北北東,北北東,,,,,1003.3,,,,
2015-01-16,w000011,6.3,4.4,,,1.8,6.5,西南西,9.8,西南西,南西,,,,,1004.3,,,,
2015-01-17,w000011,6.2,4.4,,,6.8,13.9,西南西,22.9,西南西,西南西,,,,,999.2,,,,
2015-01-18,w000011,7.7,4.4,,,1.5,3.0,北東,5.7,東,南南西,,,,,1009.1,,,,
2015-01-19,w000011,7.7,4.4,,,5.4,10.3,西南西,17.2,西南西,西南西,,,,,1003.1,,,,
2015-01-20,w000011,4.5,4.4,,,1.6,6.7,北北東,10.0,北北東,南南西,,,,,1013.0,,,,
2015-01-21,w000011,0.0,4.5,,,3.7,6.7,北北東,10.0,北,北北東,,,,,1018.0,,,,
2015-01-22,w000011,0.0,4.5,,,4.0,8.1,北北東,12.5,北,北北東,,,,,1002.9,,,,
2015-01-23,w000011,6.8,4.6,,,1.7,7.7,北,10.9,北,南南西,,,,,998.3,,,,
2015-01-24,w000011,3.0,4.7,,,1.1,3.3,北東,5.3,北北東,南南西,,,,,1012.7,,,,
2015-01-25,w000011,7.0,4.7,,,1.1,3.6,北北東,6.6,北北東,南南西,,,,,1018.7,,,,
2015-01-26,w000011,5.3,4.8,,,1.8,6.0,西南西,10.6,西南西,南西,,,,,1013.5,,,,
2015-01-27,w000011,7.9,4.9,,,2.6,7.6,北北東,11.3,北北東,北,,,,,1001.1,,,,
2015-01-28,w000011,0.3,4.9,,,2.2,7.3,北北東,11.8,北,北北東,,,,,1008.9,,,,
2015-01-29,w000011,2.1,5.0,,,1.2,2.7,北北東,5.6,北,南南西,,,,,1017.6,,,,
2015-01-30,w000011,0.0,5.0,,,2.6,7.6,北北東,11.4,北北東,北北東,,,,,1007.5,,,,
2015-01-31,w000011,4.3,5.0,,,2.5,6.8,西南西,10.6,西南西,西南西,,,,,1002.6,,,,
2015-02-01,w000011,8.2,5.0,,,1.8,4.0,西南西,7.7,西,南西,,,,,1010.6,,,,
2015-02-02,w000011,8.2,5.1,,,1.2,3.4,北北東,7.7,北北東,南,,,,,1012.9,,,,
2015-02-03,w000011,7.5,5.1,,,1.4,6.6,北北東,9.9,北北東,北北東,,,,,1013.4,,,,
2015-02-04,w000011,7.9,5.1,,,2.6,8.4,北北東,12.1,北北東,北北東,,,,,1011.4,,,,
2015-02-05,w000011,0.0,5.1,,,5.1,10.4,北北東,14.2,北,北北東,,,,,1004.9,,,,
2015-02-06,w000011,6.5,5.2,,,1.4,6.6,北,10.1,北北東,南南西,,,,,1008.0,,,,
2015-02-07,w000011,3.5,5.2,,,1.1,2.9,北東,5.1,東北東,南南西,,,,,1013.6,,,,
2015-02-08,w000011,0.7,5.2,,,3.9,10.7,西南西,17.0,西南西,西南西,,,,,1001.8,,,,
2015-02-09,w000011,2.0,5.2,,,4.0,9.5,西南西,15.8,南西,西南西,,,,,1001.6,,,,
2015-02-10,w000011,8.1,5.1,,,5.6,8.8,西,15.3,西南西,西南西,,,,,1002.6,,,,
2015-02-11,w000011,8.2,5.1,,,4.7,12.5,西南西,17.9,西南西,西南西,,,,,1003.4,,,,
2015-02-12,w000011,8.6,5.1,,,6.2,11.4,西南西,18.1,西南西,西南西,,,,,996.1,,,,
2015-02-13,w000011,8.8,5.0,,,6.6,11.7,西南西,20.0,西南西,西南西,,,,,995.1,,,,
2015-02-14,w000011,8.8,5.0,,,4.7,9.9,西南西,14.4,西南西,西南西,,,,,1003.9,,,,
2015-02-15,w000011,8.9,4.9,,,2.6,10.3,西南西,14.4,西南西,北北東,,,,,1004.0,,,,
2015-02-16,w000011,8.9,4.9,,,1.7,4.1,北北東,8.2,北北東,南南西,,,,,1005.4,,,,
2015-02-17,w000011,0.0,4.8,,,5.1,8.0,北北東,11.4,北北東,北北東,,,,,1004.2,,,,
2015-02-18,w000011,0.4,4.8,,,2.6,8.8,北北東,12.2,北北東,北北東,,,,,999.5,,,,
2015-02-19,w000011,5.9,4.8,,,2.2,6.5,北北東,11.6,北,北北東,,,,,1002.8,,,,
2015-02-20,w000011,4.8,4.8,,,2.3,6.5,北北東,9.4,北北東,北北東,,,,,1012.5,,,,
2015-02-21,w000011,0.6,4.8,,,1.9,5.3,北北東,7.2,北北東,北北東,,,,,1019.4,,,,
2015-02-22,w000011,0.0,4.8,,,1.2,4.8,南,11.1,南,北北東,,,,,1014.4,,,,
2015-02-23,w000011,6.5,4.8,,,5.2,12.1,西南西,18.5,西南西,西南西,,,,,1001.7,,,,
2015-02-24,w000011,3.0,4.8,,,2.4,5.4,北北東,7.9,北,北北東,,,,,1004.4,,,,
2015-02-25,w000011,3.1,4.8,,,2.7,6.0,北北東,9.7,北北東,北北東,,,,,1010.4,,,,
2015-02-26,w000011,0.0,4.8,,,3.2,8.6,北北東,12.0,北,北北東,,,,,1008.5,,,,
2015-02-27,w000011,7.4,4.8,,,4.3,9.3,西南西,17.6,西南西,西南西,,,,,999.9,,,,
2015-02-28,w000011,9.1,4.8,,,1.7,5.2,西南西,8.2,北,南南西,,,,,1015.2,,,,
2015-03-01,w000011,0.0,4.9,,,1.9,7.1,北北東,9.8,北北東,北北東,,,,,1004.1,,,,
2015-03-02,w000011,8.8,4.9,,,1.6,5.8,北,8.0,北,南南西,,,,,1002.5,,,,
2015-03-03,w000011,1.9,4.9,,,2.8,5.7,北北東,8.2,北北東,北北東,,,,,1010.4,,,,
2015-03-04,w000011,8.5,5.0,,,4.7,11.7,西南西,17.7,西南西,西南西,,,,,996.4,,,,
2015-03-05,w000011,8.0,5.0,,,2.6,9.7,北北東,13.7,北,東北東,,,,,1007.0,,,,
2015-03-06,w000011,0.9,5.0,,,5.7,8.8,北北東,13.3,北,北北東,,,,,1015.2,,,,
2015-03-07,w000011,0.0,5.1,,,4.3,8.2,北北東,11.8,北北東,北北東,,,,,1014.5,,,,
2015-03-08,w000011,1.1,5.1,,,5.4,10.8,北北東,17.3,北,北北東,,,,,1012.3,,,,
2015-03-09,w000011,0.0,5.1,,,4.3,10.8,北北東,14.4,北北東,北北東,,,,,1004.6,,,,
2015-03-10,w000011,10.1,5.1,,,8.1,13.8,西南西,22.2,西南西,西南西,,,,,990.7,,,,
2015-03-11,w000011,8.4,5.0,,,9.3,13.9,西南西,23.6,西,西南西,,,,,1001.8,,,,
2015-03-12,w000011,10.2,5.0,,,10.9,15.1,西南西,24.7,西南西,西南西,,,,,1003.4,,,,
2015-03-13,w000011,10.0,5.0,,,6.4,10.6,西南西,17.3,西南西,西南西,,,,,1008.2,,,,
2015-03-14,w000011,2.8,4.9,,,3.3,9.6,西南西,16.9,南西,北北東,,,,,1011.3,,,,
2015-03-15,w000011,4.6,4.8,,,1.6,3.7,西南西,8.5,西,西南西,,,,,1016.4,,,,
2015-03-16,w000011,0.1,4.8,,,1.7,5.2,西南西,9.0,南西,北北東,,,,,1014.3,,,,
2015-03-17,w000011,9.4,4.7,,,2.2,7.2,西南西,11.3,西南西,西南西,,,,,1010.4,,,,
2015-03-18,w000011,7.2,4.7,,,1.6,5.7,西南西,12.9,西,西南西,,,,,1009.4,,,,
2015-03-19,w000011,0.0,4.6,,,2.2,8.4,西南西,15.7,西南西,西南西,,,,,1001.0,,,,
2015-03-20,w000011,0.0,4.6,,,1.3,2.9,北北東,6.5,北北東,南西,,,,,1005.7,,,,
2015-03-21,w000011,0.0,4.6,,,1.6,4.4,北,7.7,北北東,北,,,,,1008.2,,,,
2015-03-22,w000011,8.4,4.6,,,2.4,10.2,西南西,15.5,西,南南西,,,,,1004.8,,,,
2015-03-23,w000011,10.7,4.6,,,2.8,7.7,西南西,13.2,西南西,西南西,,,,,1003.3,,,,
2015-03-24,w000011,8.7,4.6,,,2.1,7.7,北北東,13.6,北北東,西南西,,,,,1010.3,,,,
2015-03-25,w000011,11.0,4.7,,,1.8,5.1,西南西,8.6,西南西,南南西,,,,,1017.7,,,,
2015-03-26,w000011,10.6,4.7,,,2.0,5.9,西南西,9.1,西南西,西南西,,,,,1021.1,,,,
2015-03-27,w000011,11.1,4.8,,,2.6,6.2,西南西,11.5,西北西,西南西,,,,,1015.8,,,,
2015-03-28,w000011,8.7,4.9,,,3.9,10.5,西南西,17.2,西南西,西南西,,,,,1010.3,,,,
2015-03-29,w000011,3.6,5.0,,,3.7,10.5,西南西,16.8,南西,西南西,,,,,1006.4,,,,
2015-03-30,w000011,11.3,5.1,,,2.0,4.7,南南東,7.4,南南東,南南西,,,,,1010.1,,,,
2015-03-31,w000011,11.2,5.1,,,3.1,5.5,西,12.1,西南西,西南西,,,,,1010.6,,,,
2015-04-01,w000011,3.9,5.2,,,4.8,9.9,西南西,18.0,西,西南西,,,,,1002.4,,,,
2015-04-02,w000011,1.0,5.3,,,1.8,3.8,南西,6.7,西南西,南西,,,,,1011.3,,,,
2015-04-03,w000011,0.8,5.3,,,5.4,16.6,西南西,26.0,西南西,西南西,,,,,1002.9,,,,
