date,局ID,日平均気温(毎正時の平均値),日最高気温(毎正時の最大値),日最低気温(毎正時の最小値),相対湿度(0時時点),相対湿度(6時時点),相対湿度(12時時点),相対湿度(18時時点),1時間降水量の日最大,降水量の積算値(0時-6時),降水量の積算値(6時-12時),降水量の積算値(12時-18時),降水量の積算値(18時-24時)
2015-05-10,00033149937,18.3,22.6,13.6,95.7,89.1,62.3,72.4,0.0,0.0,0.0,0.0,0.0
2015-05-11,00033149937,14.6,19.3,9.4,62.1,57.3,36.0,65.6,0.0,0.0,0.0,0.0,0.0
2015-05-12,00033149937,18.6,22.2,14.1,75.6,84.9,74.0,76.6,29.0,0.0,0.0,0.0,82.5
2015-05-13,00033149937,21.4,25.0,16.7,98.0,76.2,46.5,57.0,1.5,2.5,0.0,0.0,0.0
2015-05-14,00033149937,22.1,27.8,17.1,64.5,46.8,41.7,60.9,0.0,0.0,0.0,0.0,0.0
2015-05-15,00033149937,22.6,25.8,19.8,66.5,63.1,49.9,80.1,0.0,0.0,0.0,0.0,0.0
2015-05-16,00033149937,20.0,22.3,18.0,86.0,98.0,98.2,97.2,7.5,0.0,22.0,0.5,0.0
2015-05-17,00033149937,19.6,23.7,17.0,98.0,97.9,70.7,84.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,00033149937,19.2,22.9,15.8,94.8,90.3,86.5,95.9,0.0,0.0,0.0,0.0,0.0
2015-05-19,00033149937,19.7,24.5,15.7,96.0,98.3,98.1,78.4,4.5,4.0,12.5,0.5,0.0
2015-05-20,00033149937,20.1,22.9,18.3,96.7,97.7,82.8,91.1,0.5,0.0,0.0,0.5,0.0
2015-05-21,00033149937,17.4,22.1,13.6,97.9,98.1,57.5,81.0,17.0,17.0,0.5,0.0,0.0
2015-05-22,00033149937,18.0,22.9,13.6,83.6,86.0,72.3,63.6,0.0,0.0,0.0,0.0,0.0
2015-05-23,00033149937,19.4,22.6,14.8,83.0,74.9,65.4,60.1,0.0,0.0,0.0,0.0,0.0
2015-05-24,00033149937,18.6,20.8,16.4,68.8,80.6,64.1,84.7,0.0,0.0,0.0,0.0,0.0
2015-05-25,00033149937,20.4,24.2,15.9,88.1,82.1,62.1,78.9,0.0,0.0,0.0,0.0,0.0
2015-05-26,00033149937,21.0,26.6,16.0,91.6,89.1,61.4,76.1,0.0,0.0,0.0,0.0,0.0
2015-05-27,00033149937,21.6,27.5,17.7,79.6,75.6,47.4,91.3,0.0,0.0,0.0,0.0,0.0
2015-05-28,00033149937,20.4,23.4,18.3,85.7,90.9,77.0,89.1,0.0,0.0,0.0,0.0,0.0
2015-05-29,00033149937,20.1,22.1,18.1,93.4,85.9,96.7,82.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,00033149937,22.6,26.6,17.3,92.5,83.3,68.1,65.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,00033149937,24.0,27.7,21.1,77.3,84.2,69.5,86.8,0.0,0.0,0.0,0.0,0.0
2014-06-01,00043220526,22.1,29.9,17.1,98.8,98.9,47.3,85.3,0.0,0.0,0.0,0.0,0.0
2014-06-02,00043220526,21.4,28.7,15.8,98.7,98.9,58.5,91.7,0.0,0.0,0.0,0.0,0.0
2014-06-03,00043220526,20.1,25.6,17.1,98.4,98.7,69.4,96.7,0.0,0.0,0.0,0.0,0.0
2014-06-04,00043220526,19.8,24.1,16.8,96.9,97.9,80.3,93.5,0.0,0.0,0.0,0.0,0.0
2014-06-05,00043220526,16.8,18.2,15.1,95.0,97.4,98.5,98.5,3.5,0.0,3.5,12.5,5.0
2014-06-06,00043220526,18.0,19.4,16.1,98.6,98.7,98.5,98.7,10.0,10.5,20.5,15.0,21.5
2014-06-07,00043220526,17.0,17.7,16.2,98.2,98.2,98.2,98.1,12.0,35.0,29.0,4.5,0.0
2014-06-08,00043220526,19.3,23.2,15.8,97.9,97.8,84.9,89.7,0.0,0.0,0.0,0.0,0.0
2014-06-09,00043220526,21.0,25.8,16.2,97.7,98.1,76.8,89.3,0.0,0.0,0.0,0.0,0.0
2014-06-10,00043220526,21.1,25.6,17.4,98.5,97.9,72.9,88.6,0.0,0.0,0.0,0.0,0.0
2014-06-11,00043220526,19.2,19.9,18.0,98.2,97.6,98.0,98.7,6.0,0.0,1.5,3.5,27.0
2014-06-12,00043220526,21.0,25.1,18.7,98.8,97.8,89.0,95.7,6.0,18.0,0.0,0.0,0.0
2014-06-13,00043220526,21.9,26.3,17.7,90.1,83.1,63.2,65.7,0.0,0.0,0.0,0.0,0.0
2014-06-14,00043220526,20.4,27.6,14.6,81.3,83.6,53.1,71.9,0.0,0.0,0.0,0.0,0.0
2014-06-15,00043220526,20.8,27.1,15.3,89.3,95.8,50.1,67.5,0.0,0.0,0.0,0.0,0.0
2014-06-16,00043220526,20.9,28.0,15.9,97.7,97.2,56.7,97.5,0.0,0.0,0.0,0.0,0.0
2014-06-17,00043220526,20.4,25.8,16.4,98.5,97.8,72.1,97.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,00043220526,17.8,19.3,15.3,98.6,98.8,98.3,95.4,2.0,0.0,4.5,4.0,0.0
2014-06-19,00043220526,20.3,25.2,16.4,96.7,98.0,68.7,90.7,0.0,0.0,0.0,0.0,0.0
2014-06-20,00043220526,20.3,24.7,15.2,97.7,95.7,65.1,85.6,0.0,0.0,0.0,0.0,0.0
2014-06-21,00043220526,21.2,25.1,18.9,97.1,97.6,81.4,85.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,00043220526,18.7,19.7,17.5,98.6,98.5,98.0,98.4,6.0,2.0,8.0,0.5,0.0
2014-06-23,00043220526,20.6,26.1,17.1,98.7,98.6,70.2,97.8,0.0,0.0,0.0,0.0,0.0
2014-06-24,00043220526,20.6,25.4,17.7,96.3,96.1,78.6,97.3,2.5,0.0,0.0,0.0,4.0
2014-06-25,00043220526,20.0,24.6,16.9,98.8,98.7,85.9,98.5,7.0,0.0,0.0,11.5,0.0
2014-06-26,00043220526,21.0,25.5,17.9,98.8,98.7,79.3,91.8,0.0,0.0,0.0,0.0,0.0
2014-06-27,00043220526,20.4,22.6,18.7,98.4,97.9,84.0,96.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,00043220526,19.8,20.5,19.5,98.4,98.7,98.8,98.7,2.5,4.0,6.5,8.0,3.0
2014-06-29,00043220526,22.5,27.2,19.3,98.8,99.0,83.0,78.7,1.0,1.5,1.0,0.0,0.0
2014-06-30,00043220526,21.3,25.2,18.8,97.6,97.8,85.6,96.6,0.0,0.0,0.0,0.0,0.0
2014-07-01,00043220526,22.3,26.5,18.6,98.4,97.9,73.8,86.9,0.0,0.0,0.0,0.0,0.0
2014-07-02,00043220526,22.4,27.6,18.6,98.4,98.6,65.2,91.9,0.0,0.0,0.0,0.0,0.0
2014-07-03,00043220526,20.6,25.3,17.8,98.5,97.9,80.9,98.4,10.0,0.0,0.0,0.0,22.5
2014-07-04,00043220526,20.1,23.8,17.3,98.6,98.9,90.0,98.0,8.5,29.0,0.5,0.0,0.0
2014-07-05,00043220526,19.3,20.0,18.5,98.4,98.1,98.5,98.6,0.5,0.0,0.0,0.5,0.0
2014-07-06,00043220526,21.3,26.1,17.4,98.5,98.6,75.8,89.2,0.0,0.0,0.0,0.0,0.0
2014-07-07,00043220526,21.4,23.8,19.1,98.8,98.8,98.3,92.8,5.0,9.5,7.5,0.0,0.0
2014-07-08,00043220526,24.1,27.1,21.1,94.2,98.0,76.4,83.5,0.5,0.0,0.0,0.0,0.5
2014-07-09,00043220526,24.1,28.3,20.7,98.3,98.4,83.4,91.9,2.0,0.0,0.0,0.0,3.5
2014-07-10,00043220526,23.7,26.0,22.2,98.6,98.9,97.5,97.9,3.0,5.0,4.0,1.0,4.0
2014-07-11,00043220526,25.8,31.6,22.3,98.4,98.9,80.3,75.3,0.0,0.0,0.0,0.0,0.0
2014-07-12,00043220526,25.1,29.6,21.6,93.1,94.2,70.1,93.1,0.0,0.0,0.0,0.0,0.0
2014-07-13,00043220526,22.0,25.4,19.4,98.2,96.4,87.8,98.8,7.0,0.0,0.0,8.0,2.5
2014-07-14,00043220526,26.3,29.7,23.4,98.9,94.4,80.7,90.0,0.0,0.0,0.0,0.0,0.0
2014-07-15,00043220526,25.3,29.4,21.8,97.5,91.2,76.2,80.4,0.0,0.0,0.0,0.0,0.0
2014-07-16,00043220526,24.9,30.0,20.1,98.1,98.2,84.9,84.9,0.0,0.0,0.0,0.0,0.0
2014-07-17,00043220526,24.9,29.3,22.5,97.9,98.8,88.7,95.5,0.0,0.0,0.0,0.0,0.0
2014-07-18,00043220526,23.3,25.6,21.9,98.1,98.7,96.7,96.6,0.0,0.0,0.0,0.0,0.0
2014-07-19,00043220526,21.4,24.3,19.7,97.8,98.1,95.2,98.9,5.0,0.0,0.0,9.5,1.0
2014-07-20,00043220526,22.0,26.6,19.5,98.9,98.9,82.4,97.6,0.0,0.0,0.0,0.0,0.0
2014-07-21,00043220526,22.8,27.7,19.4,98.7,98.5,86.9,91.2,0.0,0.0,0.0,0.0,0.0
2014-07-22,00043220526,24.7,28.6,21.5,97.7,98.1,79.7,87.8,0.0,0.0,0.0,0.0,0.0
2014-07-23,00043220526,25.8,29.9,22.2,98.1,98.8,81.0,85.9,0.0,0.0,0.0,0.0,0.0
2014-07-24,00043220526,26.5,31.3,22.7,97.5,98.7,76.5,74.5,0.0,0.0,0.0,0.0,0.0
2014-07-25,00043220526,27.0,32.3,23.0,97.8,94.7,65.2,82.7,0.0,0.0,0.0,0.0,0.0
2014-07-26,00043220526,27.0,32.0,22.4,97.8,94.5,74.7,82.6,0.0,0.0,0.0,0.0,0.0
2014-07-27,00043220526,27.3,31.3,24.3,95.0,97.9,77.2,73.7,0.0,0.0,0.0,0.0,0.0
2014-07-28,00043220526,24.0,27.1,21.0,76.6,97.2,67.9,93.3,0.0,0.0,0.0,0.0,0.0
2014-07-29,00043220526,23.3,28.1,19.0,97.8,97.8,73.0,76.0,0.0,0.0,0.0,0.0,0.0
2014-07-30,00043220526,23.9,28.8,18.4,97.6,97.7,78.1,85.2,0.0,0.0,0.0,0.0,0.0
2014-07-31,00043220526,25.5,30.5,21.9,97.9,98.0,78.3,93.1,0.0,0.0,0.0,0.0,0.0
2014-08-01,00043220526,26.2,31.1,22.9,98.4,98.7,73.1,80.2,0.0,0.0,0.0,0.0,0.0
2014-08-02,00043220526,25.2,30.7,21.3,98.0,98.5,80.9,74.6,1.0,1.0,0.0,0.0,0.0
2014-08-03,00043220526,25.0,28.5,22.0,91.2,94.2,83.5,89.2,0.0,0.0,0.0,0.0,0.0
2014-08-04,00043220526,25.3,27.7,23.1,95.9,97.7,86.2,89.4,0.0,0.0,0.0,0.0,0.0
2014-08-05,00043220526,26.7,30.6,24.6,92.6,96.0,79.3,88.1,0.5,0.0,0.5,0.0,0.0
2014-08-06,00043220526,26.5,29.9,24.2,94.6,93.0,74.7,85.6,0.0,0.0,0.0,0.0,0.0
2014-08-07,00043220526,26.1,31.7,23.0,93.2,96.6,81.4,80.7,0.0,0.0,0.0,0.0,0.0
2014-08-08,00043220526,25.1,29.4,22.6,93.9,97.8,73.9,95.1,0.0,0.0,0.0,0.0,0.0
2014-08-09,00043220526,23.2,25.3,21.5,98.0,97.0,92.5,98.2,2.0,0.0,0.0,0.5,2.5
2014-08-10,00043220526,23.3,25.3,20.7,98.6,98.7,98.3,97.8,6.0,6.5,14.5,5.5,1.5
2014-08-11,00043220526,25.5,29.2,23.7,98.7,97.0,86.2,76.9,1.5,2.0,1.5,0.5,0.0
2014-08-12,00043220526,24.1,26.4,22.8,98.0,98.8,94.6,98.6,1.0,3.5,0.5,1.5,0.0
2014-08-13,00043220526,24.5,28.8,20.8,98.3,98.8,86.9,98.1,0.5,0.0,0.0,0.0,0.5
2014-08-14,00043220526,25.0,29.1,23.2,98.8,98.9,98.3,95.7,0.5,0.0,0.5,0.5,0.0
2014-08-15,00043220526,26.0,29.3,24.0,98.1,97.8,85.8,91.7,0.0,0.0,0.0,0.0,0.0
2014-08-16,00043220526,26.1,29.6,24.1,98.7,98.1,91.2,91.4,0.5,1.0,0.0,0.0,0.0
2014-08-17,00043220526,26.7,31.3,23.4,97.8,98.2,66.8,82.6,0.0,0.0,0.0,0.0,0.0
2014-08-18,00043220526,26.6,31.3,23.5,98.3,97.8,77.0,83.4,0.0,0.0,0.0,0.0,0.0
2014-08-19,00043220526,26.1,30.0,22.9,92.6,94.8,77.6,88.7,0.0,0.0,0.0,0.0,0.0
2014-08-20,00043220526,26.7,32.2,23.5,97.8,98.6,78.0,79.4,0.0,0.0,0.0,0.0,0.0
2014-08-21,00043220526,26.4,30.7,22.6,97.3,97.6,76.4,90.7,0.0,0.0,0.0,0.0,0.0
2014-08-22,00043220526,26.3,30.9,22.9,98.0,94.1,69.2,86.9,0.0,0.0,0.0,0.0,0.0
2014-08-23,00043220526,22.8,24.4,20.9,94.7,98.7,98.7,98.5,4.5,2.5,6.5,4.5,0.0
2014-08-24,00043220526,23.9,27.9,21.6,97.7,98.1,85.5,85.4,0.0,0.0,0.0,0.0,0.0
2014-08-25,00043220526,23.9,27.4,22.2,97.4,98.7,85.6,98.1,1.5,0.0,0.0,0.0,2.0
2014-08-26,00043220526,24.2,30.6,20.6,97.7,97.7,96.1,97.3,1.5,0.0,0.0,0.0,2.5
2014-08-27,00043220526,19.8,21.6,18.8,98.5,98.2,96.0,98.1,1.5,3.5,0.5,0.0,0.0
2014-08-28,00043220526,19.6,21.5,18.4,98.0,97.7,96.9,97.7,0.0,0.0,0.0,0.0,0.0
2014-08-29,00043220526,20.2,22.3,19.5,98.6,97.9,96.0,98.6,0.5,0.0,0.0,0.5,0.0
2014-08-30,00043220526,20.1,23.1,18.3,98.4,98.7,90.1,95.6,8.5,35.0,3.0,0.0,0.0
2014-08-31,00043220526,20.5,24.1,17.8,98.0,98.2,86.5,96.2,0.0,0.0,0.0,0.0,0.0
2014-09-01,00043220526,19.6,20.4,18.3,97.0,94.5,98.2,98.6,7.5,0.0,0.0,1.0,16.0
2014-09-02,00043220526,21.8,27.6,17.0,98.9,98.4,72.6,89.9,0.0,0.0,0.0,0.0,0.0
2014-09-03,00043220526,21.5,25.5,18.1,93.3,97.6,71.3,93.6,0.0,0.0,0.0,0.0,0.0
2014-09-04,00043220526,22.1,24.9,18.7,97.3,98.3,82.3,95.2,0.0,0.0,0.0,0.0,0.0
2014-09-05,00043220526,23.5,26.5,20.4,98.1,98.7,98.3,97.4,0.5,0.0,0.0,0.5,0.0
2014-09-06,00043220526,25.4,29.6,22.8,98.0,98.8,78.6,89.1,0.0,0.0,0.0,0.0,0.0
2014-09-07,00043220526,20.4,23.1,18.1,98.7,98.7,95.4,98.8,13.0,20.5,0.0,3.0,0.0
2014-09-08,00043220526,18.3,19.4,16.9,98.9,98.6,98.6,98.4,3.0,0.0,0.5,9.0,2.0
2014-09-09,00043220526,21.4,25.8,18.5,97.9,93.3,73.5,82.7,0.0,0.0,0.0,0.0,0.0
2014-09-10,00043220526,22.0,26.5,19.1,97.8,97.7,78.8,91.1,0.0,0.0,0.0,0.0,0.0
2014-09-11,00043220526,20.0,23.7,17.9,97.7,98.7,90.6,96.3,7.0,8.5,5.0,0.0,1.0
2014-09-12,00043220526,20.1,25.2,17.2,98.7,98.6,69.2,87.9,0.0,0.0,0.0,0.0,0.0
2014-09-13,00043220526,20.1,26.0,16.3,97.9,97.5,68.7,81.4,0.0,0.0,0.0,0.0,0.0
2014-09-14,00043220526,20.3,26.0,15.9,98.0,97.7,66.6,77.4,0.0,0.0,0.0,0.0,0.0
2014-09-15,00043220526,20.4,24.8,16.2,97.7,97.6,74.9,92.9,0.0,0.0,0.0,0.0,0.0
2014-09-16,00043220526,21.5,26.6,17.9,94.5,98.1,73.0,92.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,00043220526,20.8,24.1,17.3,98.1,97.2,73.2,79.1,0.0,0.0,0.0,0.0,0.0
2014-09-18,00043220526,18.4,22.9,14.5,88.2,83.1,75.6,97.7,7.5,0.0,0.0,1.5,11.5
2014-09-19,00043220526,17.5,21.6,13.3,98.1,83.8,82.8,96.7,0.0,0.0,0.0,0.0,0.0
2014-09-20,00043220526,17.2,18.2,15.6,96.3,92.1,82.4,80.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,00043220526,17.6,23.0,12.8,96.9,97.9,48.5,63.3,0.0,0.0,0.0,0.0,0.0
2014-09-22,00043220526,18.7,24.9,13.9,90.7,96.7,72.1,89.4,0.0,0.0,0.0,0.0,0.0
2014-09-23,00043220526,19.2,24.1,14.2,92.8,97.8,56.8,82.8,0.0,0.0,0.0,0.0,0.0
2014-09-24,00043220526,18.6,23.0,15.4,94.4,97.2,85.1,98.2,1.0,0.0,0.0,1.0,0.5
2014-09-25,00043220526,21.8,27.6,18.3,98.0,98.8,97.9,93.5,7.0,12.5,18.5,0.5,0.0
2014-09-26,00043220526,20.6,25.1,17.6,97.7,95.2,70.6,81.4,0.0,0.0,0.0,0.0,0.0
2014-09-27,00043220526,18.2,22.0,15.7,82.8,72.6,65.2,79.6,0.0,0.0,0.0,0.0,0.0
2014-09-28,00043220526,19.7,24.2,15.2,93.5,82.5,62.2,92.1,0.0,0.0,0.0,0.0,0.0
2014-09-29,00043220526,19.8,25.7,14.4,80.5,96.5,60.7,84.3,0.0,0.0,0.0,0.0,0.0
2014-09-30,00043220526,20.7,26.1,16.3,98.2,98.2,74.0,80.9,0.0,0.0,0.0,0.0,0.0
2014-10-01,00043220526,18.6,20.6,16.9,92.1,97.7,95.9,96.8,0.0,0.0,0.0,0.0,0.0
2014-10-02,00043220526,18.3,21.1,16.2,97.7,97.9,88.7,98.0,0.0,0.0,0.0,0.0,0.0
2014-10-03,00043220526,22.0,27.0,18.4,97.8,98.5,64.1,91.1,0.0,0.0,0.0,0.0,0.0
2014-10-04,00043220526,20.9,24.2,18.9,98.4,96.2,74.4,92.4,0.0,0.0,0.0,0.0,0.0
2014-10-05,00043220526,16.5,19.5,15.2,84.3,98.1,98.4,98.5,16.5,3.0,52.0,32.5,60.5
2014-10-06,00043220526,20.1,25.9,16.4,98.6,98.8,92.2,88.1,30.5,73.0,84.5,0.0,0.0
2014-10-07,00043220526,17.2,19.2,15.7,86.0,93.9,83.4,85.0,0.0,0.0,0.0,0.0,0.0
2014-10-08,00043220526,16.9,21.1,12.8,95.5,97.8,72.2,80.7,0.0,0.0,0.0,0.0,0.0
2014-10-09,00043220526,17.3,20.8,14.4,97.7,98.3,90.0,91.5,0.0,0.0,0.0,0.0,0.0
2014-10-10,00043220526,17.9,22.9,13.8,97.9,97.9,68.1,89.3,0.0,0.0,0.0,0.0,0.0
2014-10-11,00043220526,17.6,19.7,15.9,82.9,92.5,87.8,89.8,0.0,0.0,0.0,0.0,0.0
2014-10-12,00043220526,15.2,18.0,11.6,90.6,86.8,79.7,85.0,0.0,0.0,0.0,0.0,0.0
2014-10-13,00043220526,15.4,21.5,12.8,95.9,97.6,98.5,98.6,5.5,0.0,2.0,5.0,20.5
2014-10-14,00043220526,20.9,26.7,16.4,98.6,98.4,65.0,72.8,2.5,7.0,0.0,0.0,0.0
2014-10-15,00043220526,12.0,16.1,9.6,68.7,74.0,98.0,97.4,2.5,0.0,2.0,6.5,3.5
2014-10-16,00043220526,14.0,19.8,9.4,98.6,98.2,70.2,94.6,1.0,1.0,0.0,0.0,0.0
2014-10-17,00043220526,,,,96.5,96.9,46.7,64.3,0.0,0.0,0.0,0.0,0.0
2014-10-18,00043220526,13.7,18.7,9.7,85.4,93.9,58.7,77.7,0.0,0.0,0.0,0.0,0.0
2014-10-19,00043220526,14.7,20.9,9.8,97.6,97.8,64.8,79.9,0.0,0.0,0.0,0.0,0.0
2014-10-20,00043220526,16.4,20.8,11.6,96.4,95.6,75.7,88.7,0.0,0.0,0.0,0.0,0.0
2014-10-21,00043220526,16.8,19.5,14.8,98.1,98.6,98.0,95.7,0.5,0.0,1.0,0.5,0.0
2014-10-22,00043220526,15.2,18.9,11.7,97.2,98.7,98.6,98.5,22.0,2.0,58.0,6.5,8.5
2014-10-23,00043220526,11.3,12.7,10.6,98.5,98.1,98.1,93.6,2.0,2.5,6.0,0.5,0.0
2014-10-24,00043220526,13.3,18.4,9.2,98.1,98.2,73.0,83.1,0.0,0.0,0.0,0.0,0.0
2014-10-25,00043220526,15.3,21.6,9.6,98.2,97.7,72.3,95.7,0.0,0.0,0.0,0.0,0.0
2014-10-26,00043220526,17.3,22.4,13.7,97.6,98.1,83.9,98.3,0.0,0.0,0.0,0.0,0.0
2014-10-27,00043220526,16.4,19.8,13.7,98.6,98.7,85.0,92.6,0.0,0.0,0.0,0.0,0.0
2014-10-28,00043220526,13.1,17.9,10.1,84.7,93.1,68.4,86.9,0.0,0.0,0.0,0.0,0.0
2014-10-29,00043220526,12.9,19.4,8.2,92.8,97.5,65.4,84.9,0.0,0.0,0.0,0.0,0.0
2014-10-30,00043220526,14.5,20.7,9.1,95.3,86.6,73.4,83.8,0.0,0.0,0.0,0.0,0.0
2014-10-31,00043220526,15.5,18.6,13.6,97.5,98.1,90.5,98.5,1.0,0.0,0.0,1.5,0.0
2014-11-01,00043220526,15.1,16.3,14.0,98.3,98.6,98.5,98.8,2.0,0.5,0.5,2.0,3.5
2014-11-02,00043220526,17.2,21.2,15.2,98.8,98.7,89.0,97.7,1.5,0.0,0.0,0.0,1.5
2014-11-03,00043220526,14.8,18.7,9.4,90.1,78.1,62.6,76.1,0.5,0.0,0.5,0.0,0.0
2014-11-04,00043220526,12.5,17.7,7.4,93.1,89.5,61.0,69.5,0.0,0.0,0.0,0.0,0.0
2014-11-05,00043220526,13.6,15.1,11.1,82.7,76.8,75.2,82.4,0.0,0.0,0.0,0.0,0.0
2014-11-06,00043220526,15.2,18.2,13.0,96.8,97.2,92.3,98.2,1.0,0.0,0.0,2.5,0.5
2014-11-07,00043220526,14.5,18.7,11.6,98.5,98.4,72.0,82.8,0.5,0.5,0.0,0.0,0.0
2014-11-08,00043220526,13.5,18.2,11.3,71.2,83.7,68.1,90.1,0.0,0.0,0.0,0.0,0.0
2014-11-09,00043220526,15.2,19.5,12.7,97.5,98.2,95.1,98.4,1.5,0.0,1.0,2.0,1.5
2014-11-10,00043220526,15.3,19.0,11.2,98.5,98.5,72.4,87.6,0.0,0.0,0.0,0.0,0.0
2014-11-11,00043220526,12.3,14.0,11.2,87.8,83.8,97.8,98.4,1.0,0.0,0.0,2.5,0.0
2014-11-12,00043220526,14.1,18.0,11.7,97.8,98.1,95.1,59.2,0.5,0.5,0.0,0.0,0.0
2014-11-13,00043220526,11.3,14.2,5.1,63.0,65.9,47.9,70.2,0.0,0.0,0.0,0.0,0.0
2014-11-14,00043220526,7.8,14.1,3.4,83.4,92.9,62.1,78.9,0.0,0.0,0.0,0.0,0.0
2014-11-15,00043220526,9.2,15.6,4.7,80.7,97.4,48.5,76.2,0.0,0.0,0.0,0.0,0.0
2014-11-16,00043220526,8.4,12.5,3.7,92.6,93.0,67.9,92.7,0.0,0.0,0.0,0.0,0.0
2014-11-17,00043220526,9.9,14.4,6.2,97.5,97.7,81.0,87.6,0.0,0.0,0.0,0.0,0.0
2014-11-18,00043220526,10.1,15.9,5.8,85.7,97.8,66.4,95.4,2.5,0.0,0.0,0.0,2.5
2014-11-19,00043220526,8.7,14.1,4.4,96.5,97.1,54.9,69.8,0.0,0.0,0.0,0.0,0.0
2014-11-20,00043220526,7.0,8.9,4.4,73.3,74.9,85.6,98.3,2.5,0.0,0.0,6.0,1.5
2014-11-21,00043220526,9.6,16.5,5.2,98.4,98.4,69.2,85.1,0.0,0.0,0.0,0.0,0.0
2014-11-22,00043220526,10.7,17.8,5.9,98.3,97.7,64.4,82.3,0.0,0.0,0.0,0.0,0.0
2014-11-23,00043220526,11.7,17.3,7.3,92.9,91.9,55.2,88.9,0.0,0.0,0.0,0.0,0.0
2014-11-24,00043220526,12.6,18.9,8.5,96.8,97.6,71.6,91.8,0.0,0.0,0.0,0.0,0.0
2014-11-25,00043220526,11.0,12.6,9.4,83.3,93.6,98.4,98.2,2.5,0.0,1.0,4.0,4.5
2014-11-26,00043220526,10.4,11.5,9.3,98.0,98.3,98.7,98.2,1.5,5.0,2.5,0.0,1.0
2014-11-27,00043220526,11.7,17.5,7.8,98.8,98.8,78.2,95.0,2.5,4.0,0.0,0.0,0.0
2014-11-28,00043220526,12.6,16.6,10.9,97.5,97.2,83.4,98.3,0.5,0.0,0.0,0.0,1.0
2014-11-29,00043220526,14.1,17.2,11.3,98.8,98.6,98.6,98.1,2.5,0.0,7.5,5.0,0.0
2014-11-30,00043220526,12.9,16.1,9.8,98.1,97.9,82.7,94.1,0.0,0.0,0.0,0.0,0.0
2014-12-01,00043220526,13.1,16.1,10.7,98.6,98.8,98.9,95.5,1.5,2.5,2.5,1.0,0.0
2014-12-02,00043220526,6.1,9.9,3.2,72.4,70.6,57.7,63.1,0.0,0.0,0.0,0.0,0.0
2014-12-03,00043220526,5.1,7.9,2.4,63.3,64.6,51.1,60.8,0.0,0.0,0.0,0.0,0.0
2014-12-04,00043220526,7.1,8.3,5.4,66.9,72.1,98.3,98.5,2.5,0.0,2.5,8.0,1.0
2014-12-05,00043220526,5.3,9.6,2.5,98.5,88.7,54.6,62.3,0.5,0.5,0.0,0.0,0.0
2014-12-06,00043220526,4.1,9.8,1.2,68.9,81.9,53.4,77.5,0.0,0.0,0.0,0.0,0.0
2014-12-07,00043220526,3.9,7.9,-1.2,77.1,95.4,67.9,77.9,0.0,0.0,0.0,0.0,0.0
2014-12-08,00043220526,6.1,11.0,0.6,86.1,70.4,62.9,63.2,0.0,0.0,0.0,0.0,0.0
2014-12-09,00043220526,7.2,12.5,2.3,69.3,87.1,59.9,65.3,0.0,0.0,0.0,0.0,0.0
2014-12-10,00043220526,5.8,10.0,1.2,94.1,88.6,85.9,83.3,0.0,0.0,0.0,0.0,0.0
2014-12-11,00043220526,9.8,13.4,7.4,95.8,98.2,98.7,92.5,8.5,0.0,11.5,15.5,0.0
2014-12-12,00043220526,7.1,8.5,5.4,91.5,96.4,74.8,79.2,0.0,0.0,0.0,0.0,0.0
2014-12-13,00043220526,4.3,7.4,1.8,61.8,78.1,62.8,63.8,0.0,0.0,0.0,0.0,0.0
2014-12-14,00043220526,2.9,8.8,-1.3,72.6,86.0,57.4,77.2,0.0,0.0,0.0,0.0,0.0
2014-12-15,00043220526,4.0,9.3,-1.1,83.4,87.4,52.7,76.1,0.0,0.0,0.0,0.0,0.0
2014-12-16,00043220526,4.3,6.8,2.3,67.3,85.4,97.8,98.5,13.0,0.0,0.5,13.5,15.5
2014-12-17,00043220526,1.2,3.8,-1.4,76.7,77.7,50.6,59.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,00043220526,1.2,7.1,-2.4,77.0,82.1,40.8,47.3,0.0,0.0,0.0,0.0,0.0
2014-12-19,00043220526,2.4,8.7,-3.6,60.4,54.9,26.7,73.0,0.0,0.0,0.0,0.0,0.0
2014-12-20,00043220526,6.6,13.2,2.2,82.8,80.6,98.0,98.6,6.0,0.0,0.0,7.0,16.5
2014-12-21,00043220526,7.0,12.6,3.2,95.9,95.6,72.9,65.2,0.0,0.0,0.0,0.0,0.0
2014-12-22,00043220526,3.8,7.6,1.2,69.5,70.3,50.7,66.1,0.0,0.0,0.0,0.0,0.0
2014-12-23,00043220526,4.2,9.3,-0.2,78.3,91.6,66.2,83.5,0.0,0.0,0.0,0.0,0.0
2014-12-24,00043220526,6.0,12.3,0.6,84.9,96.0,29.8,72.7,0.0,0.0,0.0,0.0,0.0
2014-12-25,00043220526,6.4,12.1,2.1,75.3,82.7,57.1,77.4,0.0,0.0,0.0,0.0,0.0
